,date,12:00 AM,12:30 AM,1:00 AM,1:30 AM,2:00 AM,2:30 AM,3:00 AM,3:30 AM,4:00 AM,4:30 AM,5:00 AM,5:30 AM,6:00 AM,6:30 AM,7:00 AM,7:30 AM,8:00 AM,8:30 AM,9:00 AM,9:30 AM,10:00 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:30 PM,3:00 PM,3:30 PM,4:00 PM,4:30 PM,5:00 PM,5:30 PM,6:00 PM,6:30 PM,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM
255,2017/09/13,30.0,30.0,27.793800712167652,29.0,29.0,29.0,29.0,29.0,29.0,28.0,27.0,27.0,27.0,26.694771855478468,26.590682890235833,28.0,29.0,31.0,30.26892738156276,32.0,33.0,34.0,35.0,35.0,35.0,35.0,36.0,35.59643594491139,36.0,37.0,37.0,37.0,37.0,34.35199591824456,36.0,35.0,34.0,34.0,33.0,33.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,30.0
256,2017/09/14,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.26599916372805,29.0,29.0,29.0,29.0,29.0,29.0,29.0,30.0,30.0,31.0,32.0,32.0,32.0,33.0,33.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0
257,2017/09/15,31.0,30.0,30.0,30.0,30.0,30.0,28.936038297346435,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,30.0,30.0,31.0,32.0,32.0,32.0,33.0,30.766400033242288,34.0,35.0,35.0,35.0,32.89296888843481,36.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0,34.0,33.0,33.0,32.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0
258,2017/09/16,30.245912202443254,30.0,30.0,29.0,29.0,29.0,27.400643696001325,29.0,29.0,29.0,29.0,29.0,29.0,28.0,27.0,28.0,28.0,28.0,29.0,29.0,29.0,30.0,30.0,31.0,31.0,31.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,32.98134465204068,30.0,30.0,30.0,30.0,30.0,30.0,28.0,28.0,28.0,28.0
259,2017/09/17,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,25.042191325350785,25.0,27.0,28.0,28.0,29.0,29.0,30.0,30.0,31.0,32.0,32.0,32.0,32.87185148767487,34.0,34.0,34.0,32.27754275474915,34.0,33.0,33.0,33.0,32.0,31.0,32.828224631152835,30.0,30.0,30.82846736240975,30.0,30.0,29.0,28.0,28.0,28.0,27.0
260,2017/09/18,27.0,27.928453794769744,27.0,27.73926735580431,26.0,26.0,28.461828445856533,26.0,26.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,26.0,27.0,29.394368076063582,29.925695976976364,29.0,31.0,33.0,34.0,35.0,35.0,35.0,35.01066034204858,35.0,36.0,36.0,36.0,37.0,34.98826199097017,34.0,34.0,33.0,33.0,31.50676992855709,32.0,32.0,32.0,31.0,31.0,31.0,31.0,30.0,29.0
261,2017/09/19,30.0,30.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,27.0,26.0,27.0,27.0,27.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,35.31749618838787,34.0,35.0,35.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,34.0,33.0,33.0,32.0,30.0,31.0,31.0,31.0,30.0,30.0,30.0
262,2017/09/20,30.0,29.0,28.0,28.0,28.0,27.0,27.0,27.0,28.717915677349232,26.0,26.0,26.0,27.0,27.0,27.0,27.0,28.0,29.0,31.0,32.0,32.0,33.63212063755425,35.0,35.0,37.0,37.0,37.0,37.0,37.0,37.0,37.669927142901194,38.0,38.0,37.0,37.0,36.0,35.0,35.0,33.0,32.0,32.0,29.0,31.0,31.0,30.0,30.0,29.0,28.0
263,2017/09/21,28.0,28.0,27.842514917426243,27.0,27.0,27.0,27.0,27.0,27.86855686480372,26.0,26.0,26.0,26.0,27.483131274176053,26.0,27.0,28.0,30.0,29.614079265970783,31.0,31.0,31.0,30.0,33.0,34.0,31.74505911694563,34.0,31.397266413318093,35.0,35.0,35.0,34.0,34.0,34.0,34.0,33.0,32.0,31.0,29.051469062298892,30.0,30.0,30.0,30.0,29.0,29.0,29.0,28.0,28.0
264,2017/09/22,28.0,28.0,27.0,27.0,25.426995377794075,27.0,27.0,27.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,26.664827659296485,28.0,27.0,26.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
265,2017/09/23,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.860621787554106,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.133162222973933,25.0,25.0,25.0,25.0,25.0,22.61719049623883,25.0,25.0,25.0,24.0,25.0,25.0,25.0,26.0,26.0,25.149324230068597,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,24.518798751396062,25.0,24.0,24.82048683032876,24.0
266,2017/09/24,24.0,24.0,24.0,24.0,23.986914816993156,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.95932362561547,23.0,24.0,26.33844958404686,25.0,25.0,26.0,26.0,27.0,29.161376175987005,29.0,29.0,29.255897264257683,30.0,31.0,29.834820202778065,31.0,31.0,31.0,30.0,30.448392386548615,29.0,28.0,28.0,28.0,26.0,27.0,27.0,27.000865157370388,27.0,27.0,27.0
267,2017/09/25,26.0,26.0,26.0,26.0,25.0,24.0,24.0,24.0,24.403695444648527,24.0,23.0,24.0,23.0,23.0,24.0,24.52671530604552,25.0,27.0,27.0,29.0,27.107154612943095,31.0,32.0,32.0,33.0,33.0,33.0,32.67483106542001,34.0,34.0,34.0,34.0,33.5462467359501,34.0,34.74472757032012,34.0,34.0,33.0,32.0,32.0,31.0,31.0,29.65482761315618,30.0,28.801240542344996,29.0,29.0,29.0
268,2017/09/26,28.0,28.0,26.71548772961226,27.0,26.25034535423329,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,28.0,29.0,30.0,30.041301584980726,32.0,32.0,33.0,34.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,35.94393916526541,34.0,34.67827337604704,32.0,32.0,32.80170221676896,31.0,31.0,31.0,31.0,29.0,29.0,29.0,28.0
269,2017/09/27,28.29428200849861,28.0,27.0,27.0,27.0,27.0,27.621128384119498,27.201714671395106,26.0,26.370775363804984,26.99372109127094,26.0,26.0,26.0,26.0,26.0,26.0,28.0,28.0,32.0,32.0,33.0,33.0,33.0,34.0,35.0,35.0,36.0,37.0,37.0,36.07744081341063,36.29281195625107,37.0,36.0,36.0,33.0,34.0,33.0,32.0,32.0,31.0,31.0,30.0,29.0,28.0,28.0,29.0,28.0
270,2017/09/28,28.0,28.0,28.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,29.0,29.0,30.0,31.0,32.0,33.0,34.0,34.0,35.0,35.0,36.0,36.0,36.9813064193356,37.0,37.0,37.0,36.92122572814324,36.0,36.0,35.0,33.8385141092632,33.0,31.973988727736128,32.0,31.0,31.0,30.0,30.0,30.0,30.0,29.0,29.0
271,2017/09/29,28.493948704491864,28.0,28.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,24.0,24.0,25.971342414271653,27.0,28.0,30.77298823424176,30.0,31.762233830286974,32.0,33.0,33.0,34.70884590766011,35.0,35.0,35.0,36.0,36.0,37.0,36.0,36.0,36.0,36.0,35.0,34.0,33.0,32.0,32.0,31.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0
272,2017/09/30,28.952048223162407,28.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,24.0,24.0,23.0,23.0,24.0,25.0,26.0,29.93436194392298,29.0,31.536496277715685,32.0,33.0,33.0,34.0,35.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,34.0,34.0,32.0,32.0,32.0,31.0,30.0,30.0,29.0,29.0,28.0,28.0
273,2017/10/01,28.0,27.0,27.0,25.941442312635285,26.0,26.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,23.183406529988332,25.0,27.0,29.0,29.0,31.0,32.0,32.0,34.0,34.0,35.0,36.205288864035744,36.0,36.0,36.0,36.0,36.0,36.0,35.0,35.0,34.0,34.0808653264403,32.0,31.0,31.0,30.0,29.0,29.570953149304767,29.0,27.0,27.0,27.0,27.0
274,2017/10/02,26.0,26.0,26.368735888490892,25.0,25.0,24.0,25.0,23.706838519204872,25.0,24.0,24.0,23.0,23.0,23.0,23.0,23.40624247963803,26.0,27.0,29.0,30.0,30.0,32.0,33.0,34.0,33.365977653422064,35.0,36.0,36.0,36.0,36.0,36.141295083266215,36.0,36.0,36.0,35.57113159209824,35.0,34.0,32.0,32.0,32.0,29.18915712260865,31.0,29.0,29.0,27.0,27.0,27.0,27.0
275,2017/10/03,27.0,26.0,25.589762773357805,25.533847048880347,24.0,24.0,24.0,24.0,23.0,23.0,23.590598329837967,22.0,22.0,22.0,22.0,24.0,25.0,26.0,29.063185126035723,29.0,29.094535813704056,31.0,32.0,32.0,33.0,34.0,34.0,36.056336644938334,35.0,36.0,36.0,36.0,36.0,36.0,36.0,34.0,33.50308476827964,33.0,32.0,32.0,30.0,30.0,29.0,29.0,28.0,27.841717650400586,27.0,27.0
276,2017/10/04,27.0,26.0,26.0,26.910544462925408,24.0,24.0,24.0,24.0,24.0,23.938192192033384,24.0,24.0,24.0,24.0,24.0,24.0,25.0,27.0,28.0,28.131318699918218,29.13414993242025,30.70650955012024,32.0,33.0,34.0,34.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,33.0,33.0,33.0,32.0,32.0,31.0,31.0,30.0,30.0,30.0,29.0,28.621194742154007,29.0
277,2017/10/05,29.0,28.0,28.0,28.0,28.0,26.0,27.0,27.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,22.117651408449152,26.0,27.0,27.0,30.0,31.0,32.0,33.0,33.0,35.0,35.875905679875004,36.0,36.0,37.0,37.0,37.0,37.0,35.500323940825865,37.0,36.0,34.0,32.90679560044114,33.0,32.0,32.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,29.0
278,2017/10/06,29.643125866488674,29.0,28.938189985733498,28.0,28.0,28.0,27.0,27.0,25.877068729377612,27.0,26.0,24.0,23.856840987053594,23.350675964648858,27.0,20.211283865577244,24.08449649459588,29.0,31.0,33.0,33.0,34.0,32.03933111366421,35.0,34.16905266701258,36.0,36.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0,35.3456086498007,34.0,33.0,32.0,31.0,31.0,31.0,31.0,30.0,29.719704067437927,30.0,29.0,29.0,28.0
279,2017/10/07,28.60246913942796,28.0,28.0,27.350667805542702,27.0,26.0,26.0,26.0,25.0,25.699004786306794,25.0,23.0,23.0,22.0,21.0,21.0,23.0,25.0,29.75869844633013,28.0,29.0,32.65804554264181,31.0,31.0,33.0,33.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,33.0,32.0,31.0,31.0,30.0,29.0,30.51502774859325,29.427057706231796,28.0,27.0,27.0,27.0
280,2017/10/08,27.0,26.72538008910635,26.0,26.54329603966478,26.0,26.0,25.0,25.30231993800399,25.0,24.0,24.0,24.0,24.0,23.0,23.0,24.0,25.0,25.0,27.0,28.0,29.0,31.0,32.0,33.0,33.223072880490086,34.0,34.0,34.0,34.0,34.0,35.381037455552445,35.0,35.0,35.0,34.0,33.0,33.0,32.046630871016156,31.368502569449088,32.0,31.0,30.0,30.0,29.0,28.0,27.0,25.839853415395996,26.0
281,2017/10/09,25.883000478290576,26.0,26.0,26.0,24.983816387532578,25.0,24.796838292663285,25.0,25.0,24.0,24.0,24.0,24.0,23.0,22.0,22.0,23.0,25.0,29.0,30.0,31.0,32.0,33.0,34.0,34.0,34.0,35.0,35.0,36.0,36.0,36.0,34.96498631933656,34.998459381830195,35.0,34.44689090282657,34.0,33.0,31.81266651771323,31.489647805047806,28.0,28.0,28.0,28.0,28.409669171494325,27.61243921099001,26.0,26.0,26.0
282,2017/10/10,26.0,26.0,26.443897765746,25.968632947951495,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.075642548556406,25.0,27.0,32.0,32.0,32.27828754690112,32.0,33.0,34.0,34.0,35.0,36.0,35.1927063432183,36.0,35.0,35.65866648824661,35.0,35.0,34.0,34.0,33.0,32.80069313646302,31.422368905553682,31.0,30.0,30.0,28.0,28.0,28.0,27.0,26.243391970701076,27.0,27.0
283,2017/10/11,27.0,26.0,26.0,26.0,26.0,26.0,25.02375594718637,25.0,24.0,25.0,25.0,25.0,24.285345012474437,25.0,25.0,26.0,28.0,28.0,30.0,31.0,32.0,32.0,32.0,33.0,33.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,33.0,33.0,32.0,31.0,30.0,30.0,30.0,30.0,28.0,28.0,27.0,27.0,27.0,27.0
284,2017/10/12,26.0,26.0,25.0,25.64709102960937,25.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,23.0,23.0,24.0,26.0,27.0,29.0,30.0,31.0,30.393542853080547,33.0,32.54310847388897,34.0,34.0,35.0,35.0,35.0,35.0,35.203949260662405,35.0,35.0,35.0,33.0,31.0,31.0,30.0,29.31464038321401,30.0,29.0,29.0,28.0,27.0,27.0,27.0,26.0
285,2017/10/13,24.859875051800874,26.0,26.0,25.16868308309849,25.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,25.0,25.0,27.0,28.0,29.0,30.0,31.0,31.0,33.0,33.0,34.0,35.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0,33.0,32.0,32.0,31.0,29.254519722193653,29.0,27.0,28.0,28.0,28.0,27.0,26.0,25.0
286,2017/10/14,25.0,25.0,25.0,25.0,23.401163320144484,24.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,27.0,29.0,31.0,32.0,33.0,34.0,34.0,34.12256173792435,36.0,36.0,36.0,36.0,36.0,37.0,37.0,36.0,36.0,35.0,34.0,33.0,32.0,31.91748512347276,30.0,29.0,28.0,28.0,27.67656419557409,27.0,26.0,26.0,26.0
287,2017/10/15,26.0,26.0,25.0,25.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0,21.0,22.0,23.0,23.0,24.0,24.226088441298163,25.0,27.0,27.0,30.0,31.0,32.0,33.0,34.869211556058445,35.0,35.0,36.0,36.0,36.0,36.0,36.0,35.64198311839485,36.0,36.0,35.0,34.0,33.0,32.0,31.0,30.12331073954584,29.0,28.0,27.0,26.424768609324524,26.49389088349097,26.0,25.0
288,2017/10/16,25.0,25.0,24.0,24.0,23.0,23.0,23.0,22.0,22.0,22.0,20.62960877671471,22.0,22.0,22.0,22.0,22.0,23.0,26.0,25.0,27.0,29.0,31.0,32.0,33.0,34.0,35.0,34.086538657445516,36.0,36.0,36.0,36.0,35.0,35.0,34.0,34.0,33.0,32.0,31.569402041200775,31.0,30.0,30.0,29.0,27.24307661400793,26.18843323565753,26.643950196708968,27.0,26.0,26.0
289,2017/10/17,26.0,25.0,23.982865856767038,24.0,24.0,23.0,23.0,22.0,22.0,21.0,21.0,20.0,21.0,21.0,21.0,21.0,22.0,24.0,25.0,27.0,27.0,29.0,31.0,31.0,32.0,34.51130356509944,34.02171047553602,34.799641329808935,35.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,31.0,30.0,30.0,29.0,28.0,28.0,27.0,26.0,27.0,26.0,26.0,23.0
290,2017/10/18,25.0,24.827144837503337,25.0,24.0,24.0,22.0,23.0,20.585066141786143,21.995280492900562,23.0,23.0,22.0,22.0,22.0,22.0,22.0,24.0,25.0,26.0,28.18681856252133,28.0,29.0,30.0,32.0,33.0,33.70682461358472,34.19602705585851,34.0,34.80787932102866,35.0,35.0,35.0,34.0,34.0,33.0,32.0,32.0,31.0,30.0,30.0,29.0,28.0,28.0,27.0,27.0,26.0,25.824380298852642,26.0
291,2017/10/19,25.0,25.0,26.087209409413695,25.0,24.0,22.0,22.0,20.0,22.29828810025703,20.0,20.0,20.0,22.22005573013253,19.0,19.0,20.0,24.0,25.0,28.0,29.0,29.990396153576597,32.0,32.0,32.0,33.0,34.0,34.0,35.0,35.0,36.0,36.0,36.0,36.0,36.0,33.05428850106111,35.0,34.0,32.0,31.0,30.0,29.0,27.957030766141244,28.0,28.0,27.0,26.0,26.0,26.0
292,2017/10/20,26.0,26.0,26.0,25.0,25.0,25.0,25.0,22.313041310329613,23.0,22.0,21.0,22.0,22.0,21.0,20.422410001679943,21.0,23.0,24.0,26.0,28.0,30.0,32.0,31.08255316558786,33.0,34.0,35.0,33.31677073628652,35.0,34.76797529188955,35.0,35.51757630428194,36.0,35.0,35.0,34.0,32.0,31.897953550606708,32.0,29.0,29.0,27.860900141448926,27.0,27.0,27.0,27.0,25.183984305094498,26.0,25.0
293,2017/10/21,25.0,25.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,21.55229972449638,23.0,23.0,22.0,22.0,22.0,22.0,23.0,25.0,26.0,28.618124381197557,28.0,30.0,30.0,31.0,32.0,33.0,34.0,34.0,35.0,35.0,35.0,35.75753973020784,34.0,33.0,34.728561730779354,31.0,30.0,29.0,28.0,27.0,26.817642853438205,26.0,26.0,26.0,25.0,25.0,24.0,23.0
294,2017/10/22,23.0,22.0,22.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,22.0,24.0,25.0,28.0,29.0,30.0,31.0,32.0,32.0,33.0,34.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,34.0,32.0,28.977365118935538,30.0,27.83728801464546,27.0,28.0,27.0,26.0,26.0,26.0,26.0,26.0
295,2017/10/23,25.0,21.834526552796092,22.518941668680913,24.0,24.0,23.0,23.0,22.0,21.0,21.081665395934603,19.0,19.0,18.0,18.0,19.0,20.0,23.0,25.0,26.0,27.0,29.844344989376253,31.0,32.0,32.0,33.0,34.0,34.0,35.0,35.11617065517319,36.0,36.0,36.0,35.248017902718296,35.581878609113126,34.0,32.0,31.0,30.0,29.0,29.0,28.0,27.0,26.523826902622005,27.0,26.0,25.0,24.0,23.0
296,2017/10/24,23.0,23.0,23.0,23.0,22.0,22.0,23.966290861302593,22.0,22.0,22.0,22.0,22.0,18.151448668643933,20.0,19.0,19.0,20.0,21.0,23.0,25.0,27.0,28.0,29.0,31.0,32.0,33.0,33.0,33.0,33.0,33.0,33.3890698521854,33.0,33.0,33.0,31.0,31.0,29.0,29.0,28.0,27.320160195655784,26.0,26.0,25.0,24.0,25.059919671394283,24.0,22.108411362189845,24.0
297,2017/10/25,24.0,23.0,21.00593681969816,23.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,20.0,21.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,30.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,29.0,29.0,28.0,27.360417100588137,25.0,25.0,24.0,24.0,23.0,23.9201150104715,23.338711169466325,22.0,22.0
298,2017/10/26,24.469166058284394,22.740453116897477,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.15408780079736,19.0,19.0,19.0,19.0,18.0,19.0,21.0,22.0,24.0,27.0,29.0,29.0,31.0,32.0,32.0,32.0,33.0,31.35109611947136,34.0,34.0,34.0,33.0,32.0,32.0,30.0,30.0,28.0,27.0,27.0,24.75707120273141,25.3522317513493,26.0,23.773151809375815,24.0,23.0,23.0,23.0,23.0
299,2017/10/27,23.0,22.0,22.0,21.0,21.0,21.0,21.0,20.0,19.828466196633187,17.70053236746627,20.0,19.0,19.0,18.0,18.0,19.0,20.0,22.0,23.0,25.0,30.16259446260093,28.0,29.0,29.0,32.62829492929363,32.44331072114258,31.0,32.0,33.0,33.0,33.0,33.0,33.0,32.0,31.0,30.0,29.0,28.0,27.0,26.0,26.0,25.0,24.0,24.49878232504712,22.617065189452717,23.0,23.0,22.0
300,2017/10/28,21.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,21.0,22.0,24.0,26.0,28.0,29.0,29.0,31.0,31.0,31.0,30.543650140190334,31.0,32.0,33.0,31.83347641341183,32.0,31.0,31.0,31.0,29.0,28.754964805763336,27.0,27.0,27.0,26.0,25.0,24.0,24.0,22.68110739512081,23.0,22.12739875941937,22.0
301,2017/10/29,22.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,22.0,22.0,21.0,21.0,20.0,20.0,20.0,21.0,23.0,24.0,26.0,27.0,29.015577685082874,29.0,30.0,30.0,31.0,31.0,32.0,32.0,31.336833155574123,32.0,31.0,31.0,29.0,28.0,28.0,27.0,26.71136531681452,26.0,25.0,24.0,23.0,23.0,23.0,23.0,22.0,22.0
302,2017/10/30,22.45821069864625,22.0,22.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.89952859692082,24.0,24.0,25.0,27.0,27.0,28.0,28.0,29.0,30.0,30.0,31.0,31.0,31.0,31.0,31.093489333544372,30.0,30.0,29.0,28.0,28.0,26.275163915990465,26.20846281037868,25.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,21.0
303,2017/10/31,22.0,21.0,21.0,20.0,20.0,20.0,19.945190960381623,20.0,20.0,20.0,20.0,18.0,20.0,18.0,18.0,19.0,19.0,20.0,22.0,23.0,25.0,27.0,27.0,28.0,28.0,29.0,30.807985902731453,30.0,31.0,31.0,31.0,31.0,30.0,29.0,29.37477795393053,26.0,27.0,26.0,25.64987764553558,25.0,24.0,23.0,23.0,23.0,22.0,22.0,22.0,22.0
304,2017/11/01,21.591987437062794,21.0,21.0,20.361470908818532,20.361085757280716,20.0,20.795276536883897,20.0,20.0,19.0,19.0,19.0,20.280090651428978,19.0,19.0,19.0,20.0,21.0,23.0,25.0,25.0,26.0,28.0,29.0,30.0,30.0,31.0,31.0,31.0,32.0,32.0,32.0,32.0,30.0,29.0,28.0,27.0,27.0,25.19419498712832,27.0,25.0,24.0,24.0,23.0,23.0,22.167344172559574,22.127460591486912,22.0
305,2017/11/02,22.0,22.0,22.0,21.0,21.0,20.0,21.0,20.0,20.528350423873004,20.0,18.454925025982103,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,24.0,25.0,29.0,28.0,28.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0,28.0,28.0,27.0,26.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0
306,2017/11/03,23.0,21.0,22.776364364229433,21.0,21.0,21.0,20.0,20.0,20.0,19.897968044318013,18.66460504125424,19.0,19.0,20.0,20.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,28.0,27.815845677161196,30.0,31.0,31.0,30.0,30.0,30.0,30.0,28.724792791242223,28.0,27.0,26.0,26.0,25.0,23.244477592208852,24.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0
307,2017/11/04,22.0,20.797301965904683,22.0,22.0,22.0,21.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,17.0,17.0,18.0,20.0,22.0,24.0,25.0,25.146584412720028,27.0,27.0,27.0,27.0,28.0,29.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,28.0,28.0,27.0,26.0,25.0,24.0,23.75103646331531,23.0,23.0,23.0,23.0,22.0,22.0,21.0
308,2017/11/05,21.0,21.0,20.0,20.0,20.0,20.0,19.97375309720644,19.0,19.0,19.0,19.0,19.0,18.254450777324987,18.0,19.0,19.0,19.0,21.0,22.0,23.0,25.0,26.0,27.0,28.0,28.0,29.0,30.0,30.0,30.0,30.0,29.04181374190131,30.0,30.0,29.0,29.301344622209413,28.0,27.0,26.0,26.0,26.0,24.0,24.0,24.0,23.068554007775784,24.0,23.0,22.0,22.0
309,2017/11/06,22.0,21.0,21.0,21.0,21.0,21.0,20.0,21.234050478898407,20.0,20.0,18.74969221891866,19.0,19.0,19.0,19.0,19.0,19.0,20.0,21.0,23.0,24.0,24.0,26.0,27.0,28.0,28.0,31.85018378561558,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,28.0,26.0,25.0,25.0,24.0,24.0,23.0,23.0,22.24970982462006,22.934244618630256,22.0,22.0,22.0
310,2017/11/07,22.0,22.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,19.0,18.0,18.0,18.0,17.0,17.0,18.0,18.0,19.0,20.0,21.0,22.0,23.0,25.0,27.0,28.0,29.0,30.0,27.68936409941769,30.0,30.0,30.0,30.0,27.93220834892172,30.0,28.279568604380422,27.0,26.0,25.0,24.0,24.0,23.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0
311,2017/11/08,19.0,19.0,19.0,17.971588741556953,18.0,18.0,18.193720651338168,14.0,13.0,17.909508304287304,16.598226332590468,12.0,14.0,14.0,16.40654863505059,13.0,15.0,16.0,17.0,19.0,20.77292788246884,20.0,21.0,23.0,24.0,25.0,25.0,27.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,26.0,24.0,23.0,23.0,22.0,21.0,21.0,20.0,18.0,18.0,18.0,19.03501862516734,18.0
312,2017/11/09,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.279286768463667,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,19.0,21.0,23.0,25.0,25.0,27.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,27.0,25.0,24.0,23.0,23.0,23.0,20.0,21.0,21.0,21.0,21.0,20.0,20.0
313,2017/11/10,20.0,20.0,20.0,20.0,17.419333277114063,18.0,18.0,17.0,17.0,16.0,15.0,15.0,15.0,15.0,15.0,14.0,15.0,17.0,18.0,20.0,22.0,24.0,25.0,26.0,27.0,28.0,28.0,29.0,29.644521100128067,29.0,29.0,29.0,29.0,29.0,27.0,26.0,24.0,24.0,23.0,22.0,22.0,21.0,21.0,20.0,20.0,20.0,19.0,18.0
314,2017/11/11,18.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,15.495314183210988,16.0,15.0,16.0,16.0,16.0,16.0,16.0,17.0,20.0,20.0,21.0,23.0,24.578066942806814,26.0,26.0,27.0,28.0,28.0,28.0,29.0,29.0,28.0,28.0,28.0,26.720764839384096,26.0,25.0,25.0,24.0,23.0,22.0,22.0,22.0,22.0,20.0,20.0,19.0,19.0
315,2017/11/12,19.0,18.0,17.0,16.0,14.811062875594798,16.0,16.0,16.0,16.0,15.0,16.0,14.0,14.0,14.0,14.0,14.0,15.0,17.0,18.866478613778575,19.0,20.0,22.0,24.0,25.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.145913103913397,28.0,28.0,27.0,26.0,25.0,24.0,23.933953075484673,22.0,21.0,20.0,19.0,19.0,19.0,18.0,18.0,17.0
